type,model,origin,destination,distance,duration
lgv,sellyOak,edge93,edge3350,3569.02,264.9
lgv,sellyOak,edge93,edge3352,536.08,44.8
lgv,sellyOak,edge93,edge3356,2689.92,199.4
lgv,sellyOak,edge93,edge50,1505.7,110.8
lgv,sellyOak,edge93,edge52.22,877.15,72.1
lgv,sellyOak,edge93,edge68,703.36,52.7
lgv,sellyOak,edge93,edge74,2166.66,144.4
lgv,sellyOak,edge93,edge8,660.04,49.5
lgv,sellyOak,edge93,edge80,2592.48,176.3
lgv,sellyOak,edge93,edge83,3858.76,278.8
hgv,sellyOak,edge0,edge118,1832.61,158.6
hgv,sellyOak,edge0,edge119,1909.13,164.7
hgv,sellyOak,edge0,edge12,1628.47,137.3
hgv,sellyOak,edge0,edge120,1902.65,158.4
hgv,sellyOak,edge0,edge127,1150.69,80.7
hgv,sellyOak,edge0,edge16,1423.75,119.9
hgv,sellyOak,edge0,edge169,961.89,82.9
hgv,sellyOak,edge0,edge180,2357.17,205.2
hgv,sellyOak,edge0,edge217,461.16,34.5
hgv,sellyOak,edge0,edge25,2240.52,188.1
hgv,sellyOak,edge0,edge267,2322.29,187.0
hgv,sellyOak,edge0,edge271,523.37,39.2
hgv,sellyOak,edge0,edge294,1876.94,123.0
hgv,sellyOak,edge0,edge30,2359.49,208.8
hgv,sellyOak,edge0,edge3027,1256.1,105.7
hgv,sellyOak,edge0,edge3117,335.57,25.1
hgv,sellyOak,edge0,edge3179,1912.36,127.6
hgv,sellyOak,edge0,edge3262,2014.38,135.4
hgv,sellyOak,edge0,edge3263,2013.12,133.3
hgv,sellyOak,edge0,edge3350,1918.86,165.1
hgv,sellyOak,edge0,edge3352,1819.8,132.8
hgv,sellyOak,edge0,edge3356,1039.76,95.4
hgv,sellyOak,edge0,edge50,760.51,63.4
hgv,sellyOak,edge0,edge52.22,1511.83,112.7
hgv,sellyOak,edge0,edge68,1816.72,118.6
hgv,sellyOak,edge0,edge74,516.5,38.7
hgv,sellyOak,edge0,edge8,1790.6,116.6
hgv,sellyOak,edge0,edge80,942.32,70.5
hgv,sellyOak,edge0,edge83,2208.6,176.1
hgv,sellyOak,edge100,edge118,719.33,64.4
hgv,sellyOak,edge100,edge119,795.85,70.4
hgv,sellyOak,edge100,edge12,515.19,43.1
hgv,sellyOak,edge100,edge120,789.37,64.5
hgv,sellyOak,edge100,edge127,1272.06,106.1
hgv,sellyOak,edge100,edge16,310.47,25.8
hgv,sellyOak,edge100,edge169,619.82,46.4
hgv,sellyOak,edge100,edge180,1243.89,111.1
hgv,sellyOak,edge100,edge217,1147.27,96.7
hgv,sellyOak,edge100,edge25,1127.24,94.0
hgv,sellyOak,edge100,edge267,1209.01,93.0
hgv,sellyOak,edge100,edge271,1314.99,127.9
hgv,sellyOak,edge100,edge294,2914.56,211.2
hgv,sellyOak,edge100,edge30,1246.21,114.8
hgv,sellyOak,edge100,edge3027,1117.53,95.5
hgv,sellyOak,edge100,edge3117,1004.32,85.9
hgv,sellyOak,edge100,edge3179,2949.98,216.0
hgv,sellyOak,edge100,edge3262,3052.0,223.6
hgv,sellyOak,edge100,edge3263,3050.74,221.5
hgv,sellyOak,edge100,edge3350,805.58,71.1
hgv,sellyOak,edge100,edge3352,2857.42,221.3
hgv,sellyOak,edge100,edge3356,670.79,71.9
hgv,sellyOak,edge100,edge50,1798.13,152.0
hgv,sellyOak,edge100,edge52.22,2549.45,201.1
hgv,sellyOak,edge100,edge68,2854.34,206.9
hgv,sellyOak,edge100,edge74,1202.61,100.7
hgv,sellyOak,edge100,edge8,2828.22,205.0
hgv,sellyOak,edge100,edge80,1307.44,108.8
hgv,sellyOak,edge100,edge83,1095.32,81.9
hgv,sellyOak,edge104,edge118,1564.51,138.5
hgv,sellyOak,edge104,edge119,1641.03,144.5
hgv,sellyOak,edge104,edge12,1360.37,117.3
hgv,sellyOak,edge104,edge120,1634.55,138.3
hgv,sellyOak,edge104,edge127,316.9,23.7
hgv,sellyOak,edge104,edge16,1155.65,100.0
hgv,sellyOak,edge104,edge169,693.79,62.7
hgv,sellyOak,edge104,edge180,2089.07,185.4
hgv,sellyOak,edge104,edge217,202.81,15.2
hgv,sellyOak,edge104,edge25,1972.42,168.3
hgv,sellyOak,edge104,edge267,2054.19,167.4
hgv,sellyOak,edge104,edge271,255.27,19.1
hgv,sellyOak,edge104,edge294,1959.4,129.1
hgv,sellyOak,edge104,edge30,2091.39,188.5
hgv,sellyOak,edge104,edge3027,988.0,85.7
hgv,sellyOak,edge104,edge3117,558.73,57.5
hgv,sellyOak,edge104,edge3179,1994.82,133.6
hgv,sellyOak,edge104,edge3262,2096.84,141.4
hgv,sellyOak,edge104,edge3263,2095.58,139.3
hgv,sellyOak,edge104,edge3350,1650.76,145.2
hgv,sellyOak,edge104,edge3352,1902.26,138.7
hgv,sellyOak,edge104,edge3356,771.66,75.3
hgv,sellyOak,edge104,edge50,842.97,69.3
hgv,sellyOak,edge104,edge52.22,1594.29,118.6
hgv,sellyOak,edge104,edge68,1899.18,124.6
hgv,sellyOak,edge104,edge74,258.15,19.3
hgv,sellyOak,edge104,edge8,1873.06,122.7
hgv,sellyOak,edge104,edge80,674.22,50.4
hgv,sellyOak,edge104,edge83,1940.5,155.8
hgv,sellyOak,edge113,edge118,3515.89,267.0
hgv,sellyOak,edge113,edge119,3592.41,273.0
hgv,sellyOak,edge113,edge12,3311.75,245.4
hgv,sellyOak,edge113,edge120,3585.93,266.7
hgv,sellyOak,edge113,edge127,1935.76,127.2
hgv,sellyOak,edge113,edge16,3107.03,228.1
hgv,sellyOak,edge113,edge169,2645.17,191.0
hgv,sellyOak,edge113,edge180,4040.45,313.4
hgv,sellyOak,edge113,edge217,2144.44,142.8
hgv,sellyOak,edge113,edge25,3923.8,296.4
hgv,sellyOak,edge113,edge267,4005.57,295.2
hgv,sellyOak,edge113,edge271,2206.65,147.5
hgv,sellyOak,edge113,edge294,352.38,26.4
hgv,sellyOak,edge113,edge30,4042.77,317.6
hgv,sellyOak,edge113,edge3027,2939.38,214.3
hgv,sellyOak,edge113,edge3117,2018.85,133.4
hgv,sellyOak,edge113,edge3179,1692.62,136.1
hgv,sellyOak,edge113,edge3262,185.62,15.9
hgv,sellyOak,edge113,edge3263,184.36,13.8
hgv,sellyOak,edge113,edge3350,3602.14,273.8
hgv,sellyOak,edge113,edge3352,556.18,47.7
hgv,sellyOak,edge113,edge3356,2723.04,203.7
hgv,sellyOak,edge113,edge50,1538.82,113.4
hgv,sellyOak,edge113,edge52.22,897.25,75.4
hgv,sellyOak,edge113,edge68,736.48,55.1
hgv,sellyOak,edge113,edge74,2199.78,147.0
hgv,sellyOak,edge113,edge8,693.16,51.9
hgv,sellyOak,edge113,edge80,2625.6,178.8
hgv,sellyOak,edge113,edge83,3891.88,284.5
hgv,sellyOak,edge116,edge118,3598.64,272.9
hgv,sellyOak,edge116,edge119,3675.16,279.0
hgv,sellyOak,edge116,edge12,3394.5,251.5
hgv,sellyOak,edge116,edge120,3668.68,273.0
hgv,sellyOak,edge116,edge127,2018.51,133.4
hgv,sellyOak,edge116,edge16,3189.78,234.6
hgv,sellyOak,edge116,edge169,2727.92,197.2
hgv,sellyOak,edge116,edge180,4123.2,319.5
hgv,sellyOak,edge116,edge217,2227.19,149.0
hgv,sellyOak,edge116,edge25,4006.55,302.4
hgv,sellyOak,edge116,edge267,4088.32,301.6
hgv,sellyOak,edge116,edge271,2289.4,153.6
hgv,sellyOak,edge116,edge294,435.13,32.6
hgv,sellyOak,edge116,edge30,4125.52,323.3
hgv,sellyOak,edge116,edge3027,3022.13,220.3
hgv,sellyOak,edge116,edge3117,2101.6,139.6
hgv,sellyOak,edge116,edge3179,185.38,15.9
hgv,sellyOak,edge116,edge3262,1877.39,150.3
hgv,sellyOak,edge116,edge3263,100.09,7.5
hgv,sellyOak,edge116,edge3350,3684.89,280.4
hgv,sellyOak,edge116,edge3352,638.93,53.8
hgv,sellyOak,edge116,edge3356,2805.79,209.9
hgv,sellyOak,edge116,edge50,1621.57,119.6
hgv,sellyOak,edge116,edge52.22,980.0,81.8
hgv,sellyOak,edge116,edge68,819.23,61.3
hgv,sellyOak,edge116,edge74,2282.53,153.1
hgv,sellyOak,edge116,edge8,775.91,58.0
hgv,sellyOak,edge116,edge80,2708.35,185.0
hgv,sellyOak,edge116,edge83,3974.63,290.3
hgv,sellyOak,edge117,edge118,3606.57,273.5
hgv,sellyOak,edge117,edge119,3683.09,279.7
hgv,sellyOak,edge117,edge12,3402.43,252.3
hgv,sellyOak,edge117,edge120,3676.61,273.6
hgv,sellyOak,edge117,edge127,2026.44,134.0
hgv,sellyOak,edge117,edge16,3197.71,235.0
hgv,sellyOak,edge117,edge169,2735.85,197.9
hgv,sellyOak,edge117,edge180,4131.13,319.7
hgv,sellyOak,edge117,edge217,2235.12,149.6
hgv,sellyOak,edge117,edge25,4014.48,303.3
hgv,sellyOak,edge117,edge267,4096.25,302.5
hgv,sellyOak,edge117,edge271,2297.33,154.3
hgv,sellyOak,edge117,edge294,443.06,33.2
hgv,sellyOak,edge117,edge30,4133.45,324.0
hgv,sellyOak,edge117,edge3027,3030.06,220.8
hgv,sellyOak,edge117,edge3117,2109.53,140.2
hgv,sellyOak,edge117,edge3179,193.31,16.5
hgv,sellyOak,edge117,edge3262,93.49,8.9
hgv,sellyOak,edge117,edge3263,1884.06,148.7
hgv,sellyOak,edge117,edge3350,3692.82,280.3
hgv,sellyOak,edge117,edge3352,646.86,54.5
hgv,sellyOak,edge117,edge3356,2813.72,210.5
hgv,sellyOak,edge117,edge50,1629.5,120.2
hgv,sellyOak,edge117,edge52.22,987.93,82.3
hgv,sellyOak,edge117,edge68,827.16,61.9
hgv,sellyOak,edge117,edge74,2290.46,153.7
hgv,sellyOak,edge117,edge8,783.84,58.6
hgv,sellyOak,edge117,edge80,2716.28,185.6
hgv,sellyOak,edge117,edge83,3982.56,291.0
hgv,sellyOak,edge121,edge118,3426.8,283.7
hgv,sellyOak,edge121,edge119,3503.32,289.3
hgv,sellyOak,edge121,edge12,3222.66,261.9
hgv,sellyOak,edge121,edge120,3496.84,283.6
hgv,sellyOak,edge121,edge127,1846.67,143.7
hgv,sellyOak,edge121,edge16,3017.94,244.8
hgv,sellyOak,edge121,edge169,2556.08,207.7
hgv,sellyOak,edge121,edge180,3951.36,330.3
hgv,sellyOak,edge121,edge217,2055.35,159.2
hgv,sellyOak,edge121,edge25,3834.71,313.3
hgv,sellyOak,edge121,edge267,3916.48,311.6
hgv,sellyOak,edge121,edge271,2117.56,164.0
hgv,sellyOak,edge121,edge294,534.77,47.8
hgv,sellyOak,edge121,edge30,3953.68,333.9
hgv,sellyOak,edge121,edge3027,2850.29,230.5
hgv,sellyOak,edge121,edge3117,1929.76,150.2
hgv,sellyOak,edge121,edge3179,557.13,51.3
hgv,sellyOak,edge121,edge3262,659.15,59.1
hgv,sellyOak,edge121,edge3263,657.89,57.1
hgv,sellyOak,edge121,edge3350,3513.05,290.4
hgv,sellyOak,edge121,edge3352,1025.45,105.3
hgv,sellyOak,edge121,edge3356,2633.95,220.3
hgv,sellyOak,edge121,edge50,1449.73,129.5
hgv,sellyOak,edge121,edge52.22,531.65,56.1
hgv,sellyOak,edge121,edge68,903.3,75.3
hgv,sellyOak,edge121,edge74,2110.69,163.5
hgv,sellyOak,edge121,edge8,859.98,72.1
hgv,sellyOak,edge121,edge80,2536.51,195.2
hgv,sellyOak,edge121,edge83,3802.79,300.9
hgv,sellyOak,edge125,edge118,1234.16,126.1
hgv,sellyOak,edge125,edge119,1310.68,131.8
hgv,sellyOak,edge125,edge12,1030.02,104.9
hgv,sellyOak,edge125,edge120,1304.2,125.9
hgv,sellyOak,edge125,edge127,1044.85,100.5
hgv,sellyOak,edge125,edge16,825.3,87.3
hgv,sellyOak,edge125,edge169,569.58,59.4
hgv,sellyOak,edge125,edge180,1758.72,172.8
hgv,sellyOak,edge125,edge217,920.06,91.5
hgv,sellyOak,edge125,edge25,1642.07,155.8
hgv,sellyOak,edge125,edge267,1723.84,154.7
hgv,sellyOak,edge125,edge271,1087.78,122.5
hgv,sellyOak,edge125,edge294,2687.35,205.9
hgv,sellyOak,edge125,edge30,1761.04,176.0
hgv,sellyOak,edge125,edge3027,657.65,73.2
hgv,sellyOak,edge125,edge3117,777.11,80.6
hgv,sellyOak,edge125,edge3179,2722.77,210.3
hgv,sellyOak,edge125,edge3262,2824.79,218.4
hgv,sellyOak,edge125,edge3263,2823.53,216.1
hgv,sellyOak,edge125,edge3350,1320.41,132.4
hgv,sellyOak,edge125,edge3352,2630.21,215.5
hgv,sellyOak,edge125,edge3356,853.79,101.6
hgv,sellyOak,edge125,edge50,1570.92,146.6
hgv,sellyOak,edge125,edge52.22,2322.24,195.7
hgv,sellyOak,edge125,edge68,2627.13,201.4
hgv,sellyOak,edge125,edge74,975.4,95.2
hgv,sellyOak,edge125,edge8,2601.01,199.3
hgv,sellyOak,edge125,edge80,1080.23,103.2
hgv,sellyOak,edge125,edge83,1610.15,143.5
hgv,sellyOak,edge140,edge118,3394.72,257.6
hgv,sellyOak,edge140,edge119,3471.24,263.6
hgv,sellyOak,edge140,edge12,3190.58,236.5
hgv,sellyOak,edge140,edge120,3464.76,257.8
hgv,sellyOak,edge140,edge127,1814.59,118.1
hgv,sellyOak,edge140,edge16,2985.86,219.2
hgv,sellyOak,edge140,edge169,2524.0,181.8
hgv,sellyOak,edge140,edge180,3919.28,304.3
hgv,sellyOak,edge140,edge217,2023.27,133.8
hgv,sellyOak,edge140,edge25,3802.63,287.6
hgv,sellyOak,edge140,edge267,3884.4,286.2
hgv,sellyOak,edge140,edge271,2085.48,138.4
hgv,sellyOak,edge140,edge294,632.08,47.3
hgv,sellyOak,edge140,edge30,3921.6,308.2
hgv,sellyOak,edge140,edge3027,2818.21,205.2
hgv,sellyOak,edge140,edge3117,1897.68,124.4
hgv,sellyOak,edge140,edge3179,667.5,51.8
hgv,sellyOak,edge140,edge3262,769.52,59.6
hgv,sellyOak,edge140,edge3263,768.26,57.5
hgv,sellyOak,edge140,edge3350,3480.97,264.6
hgv,sellyOak,edge140,edge3352,859.22,70.5
hgv,sellyOak,edge140,edge3356,2601.87,194.6
hgv,sellyOak,edge140,edge50,1417.65,104.3
hgv,sellyOak,edge140,edge52.22,1106.46,91.1
hgv,sellyOak,edge140,edge68,603.65,45.2
hgv,sellyOak,edge140,edge74,2078.61,138.0
hgv,sellyOak,edge140,edge8,1449.69,116.2
hgv,sellyOak,edge140,edge80,2504.43,169.8
hgv,sellyOak,edge140,edge83,3770.71,275.2
hgv,sellyOak,edge159,edge118,721.02,64.6
hgv,sellyOak,edge159,edge119,797.54,70.7
hgv,sellyOak,edge159,edge12,1144.24,101.2
hgv,sellyOak,edge159,edge120,791.06,64.6
hgv,sellyOak,edge159,edge127,2232.3,188.9
hgv,sellyOak,edge159,edge16,957.53,89.7
hgv,sellyOak,edge159,edge169,1580.06,129.2
hgv,sellyOak,edge159,edge180,1245.58,111.0
hgv,sellyOak,edge159,edge217,2107.51,179.5
hgv,sellyOak,edge159,edge25,1128.93,94.2
hgv,sellyOak,edge159,edge267,1210.7,93.2
hgv,sellyOak,edge159,edge271,2275.23,210.2
hgv,sellyOak,edge159,edge294,3874.8,294.2
hgv,sellyOak,edge159,edge30,1247.9,114.9
hgv,sellyOak,edge159,edge3027,1119.22,95.6
hgv,sellyOak,edge159,edge3117,1964.56,168.7
hgv,sellyOak,edge159,edge3179,3910.22,298.3
hgv,sellyOak,edge159,edge3262,4012.24,306.5
hgv,sellyOak,edge159,edge3263,4010.98,304.1
hgv,sellyOak,edge159,edge3350,807.27,71.3
hgv,sellyOak,edge159,edge3352,3817.66,303.8
hgv,sellyOak,edge159,edge3356,1631.03,154.2
hgv,sellyOak,edge159,edge50,2758.37,234.6
hgv,sellyOak,edge159,edge52.22,3509.69,283.5
hgv,sellyOak,edge159,edge68,3814.58,289.5
hgv,sellyOak,edge159,edge74,2162.85,183.2
hgv,sellyOak,edge159,edge8,3788.46,287.7
hgv,sellyOak,edge159,edge80,2267.68,191.0
hgv,sellyOak,edge159,edge83,1097.01,82.1
hgv,sellyOak,edge172,edge118,1040.76,90.7
hgv,sellyOak,edge172,edge119,1117.28,96.5
hgv,sellyOak,edge172,edge12,1192.77,101.5
hgv,sellyOak,edge172,edge120,1110.8,90.4
hgv,sellyOak,edge172,edge127,2294.91,190.2
hgv,sellyOak,edge172,edge16,1020.14,91.0
hgv,sellyOak,edge172,edge169,1642.67,130.2
hgv,sellyOak,edge172,edge180,342.89,41.9
hgv,sellyOak,edge172,edge217,2170.12,180.7
hgv,sellyOak,edge172,edge25,882.79,84.6
hgv,sellyOak,edge172,edge267,308.01,26.8
hgv,sellyOak,edge172,edge271,2337.84,211.9
hgv,sellyOak,edge172,edge294,3937.41,295.3
hgv,sellyOak,edge172,edge30,839.62,79.7
hgv,sellyOak,edge172,edge3027,1181.83,96.8
hgv,sellyOak,edge172,edge3117,2027.17,170.2
hgv,sellyOak,edge172,edge3179,3972.83,299.9
hgv,sellyOak,edge172,edge3262,4074.85,307.6
hgv,sellyOak,edge172,edge3263,4073.59,305.7
hgv,sellyOak,edge172,edge3350,1127.01,97.3
hgv,sellyOak,edge172,edge3352,3880.27,304.9
hgv,sellyOak,edge172,edge3356,1693.64,156.1
hgv,sellyOak,edge172,edge50,2820.98,235.6
hgv,sellyOak,edge172,edge52.22,3572.3,284.9
hgv,sellyOak,edge172,edge68,3877.19,290.8
hgv,sellyOak,edge172,edge74,2225.46,185.3
hgv,sellyOak,edge172,edge8,3851.07,288.9
hgv,sellyOak,edge172,edge80,2330.29,192.6
hgv,sellyOak,edge172,edge83,2031.78,164.8
hgv,sellyOak,edge177,edge118,704.98,72.0
hgv,sellyOak,edge177,edge119,781.5,78.0
hgv,sellyOak,edge177,edge12,856.99,82.7
hgv,sellyOak,edge177,edge120,775.02,72.1
hgv,sellyOak,edge177,edge127,1959.13,171.3
hgv,sellyOak,edge177,edge16,684.36,72.5
hgv,sellyOak,edge177,edge169,1306.89,111.7
hgv,sellyOak,edge177,edge180,1844.57,175.4
hgv,sellyOak,edge177,edge217,1834.34,162.1
hgv,sellyOak,edge177,edge25,1727.92,158.3
hgv,sellyOak,edge177,edge267,1809.69,157.5
hgv,sellyOak,edge177,edge271,2002.06,193.6
hgv,sellyOak,edge177,edge294,3601.63,276.6
hgv,sellyOak,edge177,edge30,1846.89,179.1
hgv,sellyOak,edge177,edge3027,846.05,78.3
hgv,sellyOak,edge177,edge3117,1691.39,151.1
hgv,sellyOak,edge177,edge3179,3637.05,281.4
hgv,sellyOak,edge177,edge3262,3739.07,289.3
hgv,sellyOak,edge177,edge3263,3737.81,286.9
hgv,sellyOak,edge177,edge3350,791.23,78.5
hgv,sellyOak,edge177,edge3352,3544.49,286.7
hgv,sellyOak,edge177,edge3356,1357.86,137.4
hgv,sellyOak,edge177,edge50,2485.2,217.2
hgv,sellyOak,edge177,edge52.22,3236.52,266.5
hgv,sellyOak,edge177,edge68,3541.41,272.3
hgv,sellyOak,edge177,edge74,1889.68,166.2
hgv,sellyOak,edge177,edge8,3515.29,270.3
hgv,sellyOak,edge177,edge80,1994.51,174.0
hgv,sellyOak,edge177,edge83,1696.0,146.3
hgv,sellyOak,edge223,edge118,2336.71,201.3
hgv,sellyOak,edge223,edge119,2413.23,207.4
hgv,sellyOak,edge223,edge12,2132.57,179.5
hgv,sellyOak,edge223,edge120,2406.75,201.1
hgv,sellyOak,edge223,edge127,756.58,61.6
hgv,sellyOak,edge223,edge16,1927.85,162.2
hgv,sellyOak,edge223,edge169,1465.99,125.2
hgv,sellyOak,edge223,edge180,2861.27,247.6
hgv,sellyOak,edge223,edge217,965.26,77.1
hgv,sellyOak,edge223,edge25,2744.62,230.7
hgv,sellyOak,edge223,edge267,2826.39,229.7
hgv,sellyOak,edge223,edge271,1027.47,81.5
hgv,sellyOak,edge223,edge294,1519.1,119.7
hgv,sellyOak,edge223,edge30,2863.59,251.0
hgv,sellyOak,edge223,edge3027,1760.2,148.4
hgv,sellyOak,edge223,edge3117,839.67,67.7
hgv,sellyOak,edge223,edge3179,1554.52,124.3
hgv,sellyOak,edge223,edge3262,1656.54,131.9
hgv,sellyOak,edge223,edge3263,1655.28,129.7
hgv,sellyOak,edge223,edge3350,2422.96,207.9
hgv,sellyOak,edge223,edge3352,1461.96,129.1
hgv,sellyOak,edge223,edge3356,1543.86,138.0
hgv,sellyOak,edge223,edge50,1458.1,123.3
hgv,sellyOak,edge223,edge52.22,1153.99,109.3
hgv,sellyOak,edge223,edge68,1458.88,115.1
hgv,sellyOak,edge223,edge74,1020.6,81.2
hgv,sellyOak,edge223,edge8,1432.76,113.1
hgv,sellyOak,edge223,edge80,1446.42,113.0
hgv,sellyOak,edge223,edge83,2712.7,218.6
hgv,sellyOak,edge225.0,edge118,3057.03,244.9
hgv,sellyOak,edge225.0,edge119,3133.55,251.1
hgv,sellyOak,edge225.0,edge12,2852.89,223.6
hgv,sellyOak,edge225.0,edge120,3127.07,245.0
hgv,sellyOak,edge225.0,edge127,1476.9,105.5
hgv,sellyOak,edge225.0,edge16,2648.17,206.2
hgv,sellyOak,edge225.0,edge169,2186.31,169.4
hgv,sellyOak,edge225.0,edge180,3581.59,291.6
hgv,sellyOak,edge225.0,edge217,1685.58,121.1
hgv,sellyOak,edge225.0,edge25,3464.94,275.0
hgv,sellyOak,edge225.0,edge267,3546.71,273.8
hgv,sellyOak,edge225.0,edge271,1747.79,125.8
hgv,sellyOak,edge225.0,edge294,874.69,73.8
hgv,sellyOak,edge225.0,edge30,3583.91,295.4
hgv,sellyOak,edge225.0,edge3027,2480.52,192.1
hgv,sellyOak,edge225.0,edge3117,1559.99,111.7
hgv,sellyOak,edge225.0,edge3179,897.05,77.3
hgv,sellyOak,edge225.0,edge3262,999.07,85.1
hgv,sellyOak,edge225.0,edge3263,997.81,83.1
hgv,sellyOak,edge225.0,edge3350,3143.28,251.0
hgv,sellyOak,edge225.0,edge3352,522.96,47.5
hgv,sellyOak,edge225.0,edge3356,2264.18,181.6
hgv,sellyOak,edge225.0,edge50,1079.96,91.6
hgv,sellyOak,edge225.0,edge52.22,347.71,46.9
hgv,sellyOak,edge225.0,edge68,1143.97,99.2
hgv,sellyOak,edge225.0,edge74,1740.92,124.8
hgv,sellyOak,edge225.0,edge8,1117.85,97.3
hgv,sellyOak,edge225.0,edge80,2166.74,156.9
hgv,sellyOak,edge225.0,edge83,3433.02,262.5
hgv,sellyOak,edge23,edge118,1197.01,107.6
hgv,sellyOak,edge23,edge119,1273.53,113.3
hgv,sellyOak,edge23,edge12,992.87,85.9
hgv,sellyOak,edge23,edge120,1267.05,107.4
hgv,sellyOak,edge23,edge127,962.52,90.2
hgv,sellyOak,edge23,edge16,788.15,68.8
hgv,sellyOak,edge23,edge169,709.36,72.2
hgv,sellyOak,edge23,edge180,1721.57,154.0
hgv,sellyOak,edge23,edge217,837.73,80.7
hgv,sellyOak,edge23,edge25,1604.92,137.2
hgv,sellyOak,edge23,edge267,1686.69,136.0
hgv,sellyOak,edge23,edge271,1005.45,112.2
hgv,sellyOak,edge23,edge294,2605.02,195.5
hgv,sellyOak,edge23,edge30,1723.89,157.6
hgv,sellyOak,edge23,edge3027,620.5,54.6
hgv,sellyOak,edge23,edge3117,694.78,70.1
hgv,sellyOak,edge23,edge3179,2640.44,199.8
hgv,sellyOak,edge23,edge3262,2742.46,207.8
hgv,sellyOak,edge23,edge3263,2741.2,205.7
hgv,sellyOak,edge23,edge3350,1283.26,113.9
hgv,sellyOak,edge23,edge3352,2547.88,205.5
hgv,sellyOak,edge23,edge3356,576.6,68.5
hgv,sellyOak,edge23,edge50,1488.59,135.4
hgv,sellyOak,edge23,edge52.22,2239.91,185.2
hgv,sellyOak,edge23,edge68,2544.8,190.9
hgv,sellyOak,edge23,edge74,893.07,85.2
hgv,sellyOak,edge23,edge8,2518.68,188.9
hgv,sellyOak,edge23,edge80,997.9,92.6
hgv,sellyOak,edge23,edge83,1573.0,124.8
hgv,sellyOak,edge246,edge118,3430.89,260.7
hgv,sellyOak,edge246,edge119,3507.41,266.6
hgv,sellyOak,edge246,edge12,3226.75,239.2
hgv,sellyOak,edge246,edge120,3500.93,260.3
hgv,sellyOak,edge246,edge127,1850.76,120.9
hgv,sellyOak,edge246,edge16,3022.03,221.9
hgv,sellyOak,edge246,edge169,2560.17,184.7
hgv,sellyOak,edge246,edge180,3955.45,306.9
hgv,sellyOak,edge246,edge217,2059.44,136.5
hgv,sellyOak,edge246,edge25,3838.8,290.3
hgv,sellyOak,edge246,edge267,3920.57,289.1
hgv,sellyOak,edge246,edge271,2121.65,141.2
hgv,sellyOak,edge246,edge294,685.4,51.3
hgv,sellyOak,edge246,edge30,3957.77,310.9
hgv,sellyOak,edge246,edge3027,2854.38,207.5
hgv,sellyOak,edge246,edge3117,1933.85,127.1
hgv,sellyOak,edge246,edge3179,720.82,55.8
hgv,sellyOak,edge246,edge3262,822.84,63.6
hgv,sellyOak,edge246,edge3263,821.58,61.5
hgv,sellyOak,edge246,edge3350,3517.14,267.3
hgv,sellyOak,edge246,edge3352,912.54,74.5
hgv,sellyOak,edge246,edge3356,2638.04,197.3
hgv,sellyOak,edge246,edge50,1453.82,107.0
hgv,sellyOak,edge246,edge52.22,1142.63,93.8
hgv,sellyOak,edge246,edge68,1511.98,120.6
hgv,sellyOak,edge246,edge74,2114.78,140.7
hgv,sellyOak,edge246,edge8,587.46,44.0
hgv,sellyOak,edge246,edge80,2540.6,172.5
hgv,sellyOak,edge246,edge83,3806.88,277.9
hgv,sellyOak,edge255,edge118,1074.01,88.7
hgv,sellyOak,edge255,edge119,1150.53,94.9
hgv,sellyOak,edge255,edge12,1226.02,99.6
hgv,sellyOak,edge255,edge120,1144.05,88.7
hgv,sellyOak,edge255,edge127,2328.16,188.1
hgv,sellyOak,edge255,edge16,1053.39,89.2
hgv,sellyOak,edge255,edge169,1675.92,128.6
hgv,sellyOak,edge255,edge180,317.43,27.7
hgv,sellyOak,edge255,edge217,2203.37,178.8
hgv,sellyOak,edge255,edge25,916.04,82.7
hgv,sellyOak,edge255,edge267,286.06,26.6
hgv,sellyOak,edge255,edge271,2371.09,209.9
hgv,sellyOak,edge255,edge294,3970.66,293.4
hgv,sellyOak,edge255,edge30,872.87,78.0
hgv,sellyOak,edge255,edge3027,1215.08,95.1
hgv,sellyOak,edge255,edge3117,2060.42,168.2
hgv,sellyOak,edge255,edge3179,4006.08,297.9
hgv,sellyOak,edge255,edge3262,4108.1,305.9
hgv,sellyOak,edge255,edge3263,4106.84,303.6
hgv,sellyOak,edge255,edge3350,1160.26,95.5
hgv,sellyOak,edge255,edge3352,3913.52,303.2
hgv,sellyOak,edge255,edge3356,1726.89,154.2
hgv,sellyOak,edge255,edge50,2854.23,234.2
hgv,sellyOak,edge255,edge52.22,3605.55,283.2
hgv,sellyOak,edge255,edge68,3910.44,289.2
hgv,sellyOak,edge255,edge74,2258.71,183.0
hgv,sellyOak,edge255,edge8,3884.32,287.2
hgv,sellyOak,edge255,edge80,2363.54,190.9
hgv,sellyOak,edge255,edge83,2065.03,162.9
hgv,sellyOak,edge262,edge118,1742.38,152.2
hgv,sellyOak,edge262,edge119,1818.9,158.0
hgv,sellyOak,edge262,edge12,1538.24,130.4
hgv,sellyOak,edge262,edge120,1812.42,152.0
hgv,sellyOak,edge262,edge127,514.54,38.5
hgv,sellyOak,edge262,edge16,1333.52,113.2
hgv,sellyOak,edge262,edge169,871.66,76.3
hgv,sellyOak,edge262,edge180,2266.94,198.4
hgv,sellyOak,edge262,edge217,92.43,12.0
hgv,sellyOak,edge262,edge25,2150.29,181.6
